X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8837797.97622111,5410429.25741907,5792280,1096330,2009,2009/03/25 04:00:00+00,2128,FRONT ST W,BLUE JAYS WAY,,Minor Arterial,Toronto and East York,10,43.643445,-79.39129,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Truck Driver,30 to 34,None,,South,Truck - Open,Turning Right,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,,,Yes,,,,,Yes,,,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,1825
-8837797.97622111,5410429.25741907,5792281,1096330,2009,2009/03/25 04:00:00+00,2128,FRONT ST W,BLUE JAYS WAY,,Minor Arterial,Toronto and East York,10,43.643445,-79.39129,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,9,South,Other,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Inattentive,,,,Yes,,,,Yes,,,,,Yes,,,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,1826
-8840380.58840752,5434427.26304394,5420713,1065056,2008,2008/10/18 04:00:00+00,915,STEELES AVE E,WILLOWDALE AVE,,Major Arterial,North York,18,43.799245,-79.41449,Intersection,,Traffic Signal,Clear,Daylight,Other,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,50,Newtonbrook East,NSA,NSA,D32,1827
-8846781.45912813,5416369.03655794,5309026,1014871,2008,2008/01/15 05:00:00+00,652,ROGERS RD,BICKNELL AVE,,Minor Arterial,Etobicoke York,5,43.682045,-79.47199,Mid-Block,At Intersection,No Control,Snow,"Dusk, artificial",Slush,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,,South,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,1828
-8842284.15170008,5423344.68996519,5420917,1065143,2008,2008/10/19 04:00:00+00,220,BATHURST ST,MELROSE AVE,,Major Arterial,North York,8,43.727345,-79.43159,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,East,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Had Been Drinking,,,,Yes,,,,,,,,,,,,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D32,1829
-8850377.07868075,5419863.90374904,5221829,1096633,2009,2009/03/27 04:00:00+00,2337,1749 JANE ST,,,Major Arterial,Etobicoke York,5,43.704745,-79.50429,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Unknown,,,,,,,Yes,,Yes,,,,,,,Yes,,,,28,Rustic,28,Rustic (28),D12,1830
-8859560.9366712,5425409.1391685,5860623,1132126,2009,2009/10/21 04:00:00+00,2023,1549 ALBION RD,,,Major Arterial,Etobicoke York,1,43.740745,-79.58679,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,1831
-8842217.3600056,5419109.39313423,5248954,1108724,2009,2009/06/10 04:00:00+00,1546,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,102,Forest Hill North,102,Forest Hill North (102),D13,1832
-8842328.6794964,5423560.35707972,5370473,1043101,2008,2008/06/14 04:00:00+00,1813,BATHURST ST,SULTANA AVE,,Major Arterial,North York,8,43.728745,-79.43199,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,Yes,,,,,,,,32,Englemount-Lawrence,32,Englemount-Lawrence (32),D32,1833
-8829192.97958279,5427504.87354825,5399550,1055967,2008,2008/09/03 04:00:00+00,1027,VICTORIA PARK AVE,CASSANDRA BLVD,,Major Arterial,North York,1621,43.754345,-79.31399,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,119,Wexford/Maryvale,119,Wexford/Maryvale (119),D41,1834
-8842595.8462743,5425116.39065066,5371615,1043639,2008,2008/06/16 04:00:00+00,1355,BATHURST ST N,SOUTHBOURNE AVE,,Major Arterial,North York,6,43.738845,-79.43439,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,33,Clanton Park,33,Clanton Park (33),D32,1835
-8829192.97958279,5427504.87354825,5399551,1055967,2008,2008/09/03 04:00:00+00,1027,VICTORIA PARK AVE,CASSANDRA BLVD,,Major Arterial,North York,1621,43.754345,-79.31399,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,Minor,,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,119,Wexford/Maryvale,119,Wexford/Maryvale (119),D41,1836
-8842595.8462743,5425116.39065066,5371616,1043639,2008,2008/06/16 04:00:00+00,1355,BATHURST ST N,SOUTHBOURNE AVE,,Major Arterial,North York,6,43.738845,-79.43439,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,33,Clanton Park,33,Clanton Park (33),D32,1837
-8842595.8462743,5425116.39065066,5371617,1043639,2008,2008/06/16 04:00:00+00,1355,BATHURST ST N,SOUTHBOURNE AVE,,Major Arterial,North York,6,43.738845,-79.43439,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,East,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,33,Clanton Park,33,Clanton Park (33),D32,1838
-8842595.8462743,5425116.39065066,5371618,1043639,2008,2008/06/16 04:00:00+00,1355,BATHURST ST N,SOUTHBOURNE AVE,,Major Arterial,North York,6,43.738845,-79.43439,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,0 to 4,Major,,East,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,33,Clanton Park,33,Clanton Park (33),D32,1839
-8847883.52208698,5408491.19211178,5379919,1047294,2008,2008/06/17 04:00:00+00,1540,130 THE QUEENSWAY,,,Major Arterial,Etobicoke York,3,43.630845,-79.48189,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,1840
-8847883.52208698,5408491.19211178,5379920,1047294,2008,2008/06/17 04:00:00+00,1540,130 THE QUEENSWAY,,,Major Arterial,Etobicoke York,3,43.630845,-79.48189,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,1841
-8847883.52208698,5408491.19211178,5379921,1047294,2008,2008/06/17 04:00:00+00,1540,130 THE QUEENSWAY,,,Major Arterial,Etobicoke York,3,43.630845,-79.48189,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,South,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,1842
-8849842.74512494,5414044.9893939,5371850,1043747,2008,2008/06/18 04:00:00+00,909,SCARLETT RD,BERNICE CRES,,Minor Arterial,Etobicoke York,5,43.666945,-79.49949,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,25,East,Other,,,,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,,,,Yes,,Yes,,,,,,,Yes,,,,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),D12,1843
-8849842.74512494,5414044.9893939,5371851,1043747,2008,2008/06/18 04:00:00+00,909,SCARLETT RD,BERNICE CRES,,Minor Arterial,Etobicoke York,5,43.666945,-79.49949,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,Yes,,,,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),D12,1844
-8849842.74512494,5414044.9893939,5371852,1043747,2008,2008/06/18 04:00:00+00,909,SCARLETT RD,BERNICE CRES,,Minor Arterial,Etobicoke York,5,43.666945,-79.49949,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),D12,1845
-8829192.97958279,5427504.87354825,5399552,1055967,2008,2008/09/03 04:00:00+00,1027,VICTORIA PARK AVE,CASSANDRA BLVD,,Major Arterial,North York,1621,43.754345,-79.31399,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,,,Other,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,119,Wexford/Maryvale,119,Wexford/Maryvale (119),D41,1846
-8849252.75182374,5425763.53138348,5403463,1057630,2008,2008/06/20 04:00:00+00,1030,SEELEY DR,SHEPPARD AVE W,,Major Arterial,North York,6,43.743045,-79.49419,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,,,,,,,Yes,,Yes,,,,,,,Yes,,,,155,Downsview,26,Downsview-Roding-CFB (26),D31,1847
-8822536.07403335,5431389.40535841,5420909,1065141,2008,2008/10/19 04:00:00+00,850,MCCOWAN RD,401 C E MCCOWAN RD RAMP,,Major Arterial,Scarborough,2124,43.779545,-79.25419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,55 to 59,None,,South,Truck - Open,Going Ahead,Speed too Fast For Condition,Inattentive,,,,,,,Yes,,,,Yes,,,,Yes,Yes,,,,142,Woburn North,137,Woburn (137),D43,1848
-8850377.07868075,5419863.90374904,5221830,1096633,2009,2009/03/27 04:00:00+00,2337,1749 JANE ST,,,Major Arterial,Etobicoke York,5,43.704745,-79.50429,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking,,,,Yes,,Yes,,,,,,,Yes,,,,28,Rustic,28,Rustic (28),D12,1849
-8859560.9366712,5425409.1391685,5860624,1132126,2009,2009/10/21 04:00:00+00,2023,1549 ALBION RD,,,Major Arterial,Etobicoke York,1,43.740745,-79.58679,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,1850
-8842217.3600056,5419109.39313423,5248955,1108724,2009,2009/06/10 04:00:00+00,1546,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,102,Forest Hill North,102,Forest Hill North (102),D13,1851
-8827768.09010064,5422405.05636161,5400540,1056407,2008,2008/09/03 04:00:00+00,1945,1420 VICTORIA PARK AVE,,,Major Arterial,North York,1620,43.721245,-79.30119,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,,Other,Unknown,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,Yes,,,,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),D41,1852
-8827768.09010064,5422405.05636161,5400541,1056407,2008,2008/09/03 04:00:00+00,1945,1420 VICTORIA PARK AVE,,,Major Arterial,North York,1620,43.721245,-79.30119,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Unknown,,,,,,,Yes,,Yes,,,,,,,Yes,,,,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),D41,1853
-8842217.3600056,5419109.39313423,5248956,1108724,2009,2009/06/10 04:00:00+00,1546,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,,,,,Yes,,Yes,,,,,,,,,,,102,Forest Hill North,102,Forest Hill North (102),D13,1854
-8849252.75182374,5425763.53138348,5403464,1057630,2008,2008/06/20 04:00:00+00,1030,SEELEY DR,SHEPPARD AVE W,,Major Arterial,North York,6,43.743045,-79.49419,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,155,Downsview,26,Downsview-Roding-CFB (26),D31,1855
-8822536.07403335,5431389.40535841,5420910,1065141,2008,2008/10/19 04:00:00+00,850,MCCOWAN RD,401 C E MCCOWAN RD RAMP,,Major Arterial,Scarborough,2124,43.779545,-79.25419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,60 to 64,,,South,Other,Parked,,,,,,,,,Yes,,,,Yes,,,,Yes,Yes,,,,142,Woburn North,137,Woburn (137),D43,1856
-8836350.8228408,5413937.26628917,5226633,1098793,2009,2009/04/03 04:00:00+00,1429,JARVIS ST,WELLESLEY ST E,,Major Arterial,Toronto and East York,13,43.666245,-79.37829,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),D51,1857
-8859560.9366712,5425409.1391685,5860625,1132126,2009,2009/10/21 04:00:00+00,2023,1549 ALBION RD,,,Major Arterial,Etobicoke York,1,43.740745,-79.58679,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,South,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,1858
-8819207.62125864,5437157.56314314,5041267,1132676,2009,2009/10/23 04:00:00+00,715,FINCH AVE E,BLACKBIRD GT,,Minor Arterial,Scarborough,25,43.816945,-79.22429,Intersection,At Intersection,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,45 to 49,Minor,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,144,Morningside Heights,132,Malvern (132),D42,1859
-8819207.62125864,5437157.56314314,5041268,1132676,2009,2009/10/23 04:00:00+00,715,FINCH AVE E,BLACKBIRD GT,,Minor Arterial,Scarborough,25,43.816945,-79.22429,Intersection,At Intersection,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,36,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,144,Morningside Heights,132,Malvern (132),D42,1860
-8856332.67143819,5429601.08426258,5041299,1132688,2009,2009/10/23 04:00:00+00,1708,STEELES AVE W,TURBINE DR,,Major Arterial,Etobicoke York,7,43.767945,-79.55779,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,21,Humber Summit,21,Humber Summit (21),D31,1861
-8856332.67143819,5429601.08426258,5041300,1132688,2009,2009/10/23 04:00:00+00,1708,STEELES AVE W,TURBINE DR,,Major Arterial,Etobicoke York,7,43.767945,-79.55779,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,21,Humber Summit,21,Humber Summit (21),D31,1862
-8856332.67143819,5429601.08426258,5041301,1132688,2009,2009/10/23 04:00:00+00,1708,STEELES AVE W,TURBINE DR,,Major Arterial,Etobicoke York,7,43.767945,-79.55779,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,21,Humber Summit,21,Humber Summit (21),D31,1863
-8837341.56630886,5413644.88133698,5041366,1132715,2009,2009/10/23 04:00:00+00,2015,BAY ST,WELLESLEY ST W,,Major Arterial,Toronto and East York,1113,43.664345,-79.38719,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,169,Bay-Cloverhill,76,Bay Street Corridor (76),D52,1864
-8837341.56630886,5413644.88133698,5041367,1132715,2009,2009/10/23 04:00:00+00,2015,BAY ST,WELLESLEY ST W,,Major Arterial,Toronto and East York,1113,43.664345,-79.38719,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,East,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,169,Bay-Cloverhill,76,Bay Street Corridor (76),D52,1865
-8843853.75652027,5433347.70653987,5049221,1137620,2009,2009/10/27 04:00:00+00,848,BATHURST ST,STEELES AVE W,,Major Arterial,North York,618,43.792245,-79.44569,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,36,Newtonbrook West,36,Newtonbrook West (36),D32,1866
-8843853.75652027,5433347.70653987,5049222,1137620,2009,2009/10/27 04:00:00+00,848,BATHURST ST,STEELES AVE W,,Major Arterial,North York,618,43.792245,-79.44569,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,West,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Normal,,,,Yes,,Yes,,,,,,,,,,,36,Newtonbrook West,36,Newtonbrook West (36),D32,1867
-8852024.82978347,5403816.7433337,5860657,1133598,2009,2009/10/28 04:00:00+00,707,BIRMINGHAM ST,NINETEENTH ST,,Collector,Etobicoke York,3,43.600444,-79.519092,Intersection,,No Control,Rain,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,None,,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto,18,New Toronto (18),D22,1868
-8852024.82978347,5403816.7433337,5860658,1133598,2009,2009/10/28 04:00:00+00,707,BIRMINGHAM ST,NINETEENTH ST,,Collector,Etobicoke York,3,43.600444,-79.519092,Intersection,,No Control,Rain,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,None,,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto,18,New Toronto (18),D22,1869
-8852024.82978347,5403816.7433337,5860659,1133598,2009,2009/10/28 04:00:00+00,707,BIRMINGHAM ST,NINETEENTH ST,,Collector,Etobicoke York,3,43.600444,-79.519092,Intersection,,No Control,Rain,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Major,,North,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,,,,Yes,,,,,Yes,,,,,,,,18,New Toronto,18,New Toronto (18),D22,1870
-8845935.4309981,5413737.21242737,5792455,1109820,2009,2009/06/17 04:00:00+00,1708,KEELE ST,DUNDAS ST W,,Major Arterial,Toronto and East York,4,43.664945,-79.46439,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,Yes,,,,,,,,,90,Junction Area,90,Junction Area (90),D11,1871
-8839000.22672168,5413444.83380688,5382062,1048242,2008,2008/06/23 04:00:00+00,950,SPADINA Aven,HARBORD Stre,,Major Arterial,Toronto and East York,11,43.663045,-79.40209,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,East,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,,,,Yes,,,,,Yes,,,,,,,,79,University,79,University (79),D52,1872
-8822536.07403335,5431389.40535841,5420911,1065141,2008,2008/10/19 04:00:00+00,850,MCCOWAN RD,401 C E MCCOWAN RD RAMP,,Major Arterial,Scarborough,2124,43.779545,-79.25419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,Unknown,Other,,,,Other / Undefined,Pushing/Working on Vehicle,Unknown,,,,Yes,,,,Yes,,,,Yes,Yes,,,,142,Woburn North,137,Woburn (137),D43,1873
-8836350.8228408,5413937.26628917,5226634,1098793,2009,2009/04/03 04:00:00+00,1429,JARVIS ST,WELLESLEY ST E,,Major Arterial,Toronto and East York,13,43.666245,-79.37829,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Driver,15 to 19,None,,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Unknown,,,,,,,Yes,,Yes,,,,,,,,,,,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),D51,1874
